iteration	evaluations	runtime[s]	COSTDUR[MIN]	cost	duration	undt	reqsk	overwork	phenotypeBeforeNormalization
56	3584	0.229	127.0818966469428	9237.956636184328	347.02330285099515	0	0	0.0	1.0,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.75,0.25,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57	3648	0.232	127.04077214084779	9227.118181524234	347.6959032560546	0	0	0.0	1.0,0.75,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.75,0.25,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
58	3712	0.235	127.04077214084779	9227.118181524234	347.6959032560546	0	0	0.0	1.0,0.75,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.75,0.25,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59	3776	0.238	127.04077214084779	9227.118181524234	347.6959032560546	0	0	0.0	1.0,0.75,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.75,0.25,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60	3840	0.241	126.8297324959475	9225.113874658375	345.78593749363745	0	0	0.0	1.0,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.75,0.25,0.5,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
61	3904	0.244	126.8297324959475	9225.113874658375	345.78593749363745	0	0	0.0	1.0,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.75,0.25,0.5,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62	3968	0.247	126.8297324959475	9225.113874658375	345.78593749363745	0	0	0.0	1.0,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.75,0.25,0.5,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63	4032	0.25	126.79486601650797	9217.212308486774	346.2274293164021	0	0	0.0	1.0,0.5,0.25,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.5,0.75,0.25,0.5,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64	4096	0.253	126.72743789662788	9111.030194444862	356.1713595217925	0	0	0.0	1.0,0.75,0.25,0.75,0.75,0.75,1.0,0.75,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.75,0.25,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
65	4160	0.256	126.5079020979021	9064.34731934732	358.64428904428905	0	0	0.0	1.0,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
66	4224	0.259	126.5079020979021	9064.34731934732	358.64428904428905	0	0	0.0	1.0,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67	4288	0.261	126.29040784313727	8958.483921568628	367.0556862745098	0	0	0.0	1.0,0.5,0.25,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68	4352	0.268	126.2594097699976	8962.904125452626	366.30368515471355	0	0	0.0	1.0,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69	4416	0.271	126.23728021978022	8996.475274725275	362.72527472527474	0	0	0.0	1.0,1.0,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70	4480	0.274	126.15463458110517	8940.953654188948	367.4509803921569	0	0	0.0	1.0,0.5,0.25,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71	4544	0.277	126.03425158641286	9020.94214259052	358.2483016050765	0	0	0.0	1.0,1.0,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
72	4608	0.279	125.96841782277872	8910.20816982061	368.66336124572626	0	0	0.0	1.0,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
73	4672	0.282	125.96841782277872	8910.20816982061	368.66336124572626	0	0	0.0	1.0,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
74	4736	0.284	125.93176470588236	8891.21568627451	370.19607843137254	0	0	0.0	1.0,1.0,0.25,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
75	4800	0.287	125.83046345811053	8875.595365418896	370.7450980392157	0	0	0.0	1.0,0.75,0.25,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
76	4864	0.29	125.83046345811053	8875.595365418896	370.7450980392157	0	0	0.0	1.0,0.75,0.25,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
77	4928	0.292	125.83046345811053	8875.595365418896	370.7450980392157	0	0	0.0	1.0,0.75,0.25,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78	4992	0.295	125.83046345811053	8875.595365418896	370.7450980392157	0	0	0.0	1.0,0.75,0.25,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
79	5056	0.297	125.7699675002257	8856.650085763293	372.03466642592764	0	0	0.0	1.0,0.75,0.25,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
