iteration	evaluations	runtime[s]	COSTDUR[MIN]	cost	duration	undt	reqsk	overwork	phenotypeBeforeNormalization
11	704	0.072	53.657843067403846	13143.21897396939	142.28186145495675	0	0	0.0	0.5,0.75,0.25,0.5,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.75,0.25,0.75,0.5,0.0,0.5,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,1.0,0.75,1.0,0.75,0.5,0.75,1.0,0.25,0.5,0.0,0.0,0.5,0.5,0.75,0.0,0.25,0.0,
12	768	0.075	53.482062107346174	13406.797652094418	132.61669151062915	0	0	0.0	0.25,1.0,0.75,0.25,0.5,0.5,0.75,1.0,1.0,1.0,0.0,0.25,0.5,0.25,1.0,1.0,0.75,1.0,0.25,0.75,0.5,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,1.0,0.75,1.0,0.75,0.5,0.75,1.0,0.25,0.5,0.0,0.0,0.5,0.0,0.75,0.0,0.75,0.0,
13	832	0.079	53.44084365072659	13420.529917611395	131.7925389789241	0	0	0.0	0.5,1.0,1.0,0.25,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,0.75,1.0,0.5,0.75,0.5,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,1.0,0.75,1.0,0.75,0.5,0.75,1.0,0.25,0.5,0.0,0.0,0.5,0.5,0.75,0.0,0.25,0.0,
14	896	0.083	53.41649327448722	13308.360617419905	134.91411422227506	0	0	0.0	0.5,0.75,0.75,0.25,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.25,1.0,1.0,0.25,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.5,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.0,0.5,1.0,1.0,0.75,0.5,0.75,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.75,0.0,0.25,0.0,
15	960	0.087	53.35738113489611	13270.472719204136	135.45962977283702	0	0	0.0	0.5,0.75,0.25,0.5,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.0,0.25,0.0,0.5,1.0,0.25,0.75,0.5,0.75,0.5,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,0.75,0.75,1.0,0.75,0.5,0.75,1.0,0.0,0.5,0.75,0.0,0.5,0.25,0.0,0.0,0.25,0.0,
16	1024	0.09	53.2904848791069	13331.82755089349	132.95002226426428	0	0	0.0	0.5,1.0,1.0,0.25,0.0,0.5,0.75,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.5,0.75,1.0,0.75,0.75,0.5,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,1.0,0.75,1.0,0.75,0.5,0.75,1.0,0.25,0.5,0.0,0.0,0.5,0.0,0.75,0.0,0.25,0.0,
17	1088	0.094	53.270505347982194	13313.964756180754	133.28611079439926	0	0	0.0	0.5,0.75,1.0,0.25,0.5,0.75,0.0,0.5,1.0,1.0,1.0,0.25,0.5,0.0,1.0,1.0,0.25,0.75,1.0,0.75,0.0,0.75,1.0,0.75,1.0,0.25,0.5,0.5,1.0,1.0,0.25,0.0,0.25,0.5,1.0,1.0,0.75,0.5,0.75,1.0,0.25,0.5,0.75,0.0,0.5,0.0,0.0,0.0,0.25,0.0,
18	1152	0.098	53.249423365456835	13147.911001974	138.05690359534833	0	0	0.0	0.5,0.75,1.0,0.25,0.5,0.75,0.0,0.5,1.0,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.25,0.75,0.5,0.75,1.0,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,0.5,0.75,0.0,0.75,0.5,0.75,1.0,0.25,0.5,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,
19	1216	0.102	53.22721124600209	13133.960083768936	138.25330994695284	0	0	0.0	0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,1.0,1.0,0.0,0.25,0.5,0.25,1.0,1.0,0.75,1.0,0.25,0.75,0.5,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,0.5,0.75,1.0,0.75,1.0,0.75,1.0,0.0,0.5,0.0,0.0,0.25,0.0,0.75,0.0,0.25,0.0,
20	1280	0.106	53.152645349423246	13204.652783267742	135.3868699962002	0	0	0.0	0.5,0.75,1.0,0.25,0.5,0.75,0.0,0.75,1.0,1.0,1.0,0.0,0.25,0.25,1.0,1.0,0.25,1.0,0.75,0.75,0.5,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,1.0,0.75,0.0,0.75,0.5,0.75,1.0,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,
21	1344	0.11	53.10047446483533	13231.969413058418	134.0456622566008	0	0	0.0	0.5,0.75,1.0,0.25,0.5,0.75,0.0,0.75,1.0,1.0,1.0,0.25,0.5,0.0,1.0,1.0,0.25,0.75,1.0,0.75,0.5,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,0.5,1.0,1.0,0.75,0.5,0.75,1.0,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,
22	1408	0.114	52.95801236265815	12905.532322664669	142.41415394664142	0	0	0.0	0.5,0.75,0.5,0.5,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.5,1.0,0.5,0.75,1.0,0.75,0.75,0.5,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,0.75,0.75,0.0,0.75,0.5,0.75,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23	1472	0.117	52.89498102772559	12946.605123076872	140.55165658494977	0	0	0.0	0.5,0.75,0.5,0.5,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.0,0.25,0.25,1.0,1.0,0.25,1.0,0.75,0.75,0.25,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,1.0,0.75,0.0,0.75,0.5,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24	1536	0.121	52.89498102772559	12946.605123076872	140.55165658494977	0	0	0.0	0.5,0.75,0.5,0.5,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.0,0.25,0.25,1.0,1.0,0.25,1.0,0.75,0.75,0.25,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,1.0,0.75,0.0,0.75,0.5,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25	1600	0.125	52.89498102772559	12946.605123076872	140.55165658494977	0	0	0.0	0.5,0.75,0.5,0.5,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.0,0.25,0.25,1.0,1.0,0.25,1.0,0.75,0.75,0.25,0.75,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,1.0,0.75,0.0,0.75,0.5,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26	1664	0.128	52.85144459058859	12927.302042540563	140.695384629669	0	0	0.0	0.5,0.75,0.25,0.25,0.75,0.75,0.5,0.5,1.0,1.0,1.0,0.25,0.25,0.0,0.5,0.5,0.0,1.0,1.0,0.75,1.0,0.5,0.25,0.75,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.0,0.25,0.5,0.75,1.0,0.75,0.5,0.75,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27	1728	0.132	52.813084346898265	12958.153875573182	139.38622720178716	0	0	0.0	0.5,0.75,0.75,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.75,1.0,0.75,0.25,0.75,0.5,1.0,0.0,0.75,0.25,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.0,0.25,0.75,0.75,0.0,0.75,0.5,0.75,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28	1792	0.135	52.79377719447986	12918.95100446848	140.36924181074414	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.25,0.25,1.0,1.0,0.25,1.0,0.75,0.75,0.5,0.75,0.25,0.75,1.0,0.5,0.5,0.25,1.0,1.0,0.0,0.25,0.25,1.0,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29	1856	0.139	52.79377719447986	12918.95100446848	140.36924181074414	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.25,0.25,1.0,1.0,0.25,1.0,0.75,0.75,0.5,0.75,0.25,0.75,1.0,0.5,0.5,0.25,1.0,1.0,0.0,0.25,0.25,1.0,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30	1920	0.142	52.782284106022345	12907.004144531795	140.61271672426957	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.25,0.25,1.0,1.0,0.25,1.0,0.75,0.75,0.5,0.75,0.25,0.75,1.0,0.5,0.5,0.25,1.0,1.0,0.0,0.75,0.25,1.0,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31	1984	0.146	52.76559670335318	12886.336422398294	141.06587436158296	0	0	0.0	0.75,0.75,0.5,0.75,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.0,0.5,0.5,0.0,1.0,1.0,0.75,0.5,0.75,0.25,0.75,1.0,0.75,1.0,0.25,1.0,1.0,0.0,0.25,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32	2048	0.15	52.7583996688399	12887.951153885955	140.94546207182034	0	0	0.0	0.75,0.75,1.0,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.0,1.0,0.5,0.75,1.0,1.0,0.75,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.25,0.75,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33	2112	0.153	52.7583996688399	12887.951153885955	140.94546207182034	0	0	0.0	0.75,0.75,1.0,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.0,1.0,0.5,0.75,1.0,1.0,0.75,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.25,0.75,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34	2176	0.157	52.74139773669355	12869.403591544473	141.33186962060128	0	0	0.0	0.75,0.75,0.5,0.25,1.0,0.5,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.75,0.75,1.0,0.75,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.0,0.25,0.5,0.75,0.25,0.75,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35	2240	0.16	52.74139773669355	12869.403591544473	141.33186962060128	0	0	0.0	0.75,0.75,0.5,0.25,1.0,0.5,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.75,0.75,1.0,0.75,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.0,0.25,0.5,0.75,0.25,0.75,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36	2304	0.164	52.74139773669355	12869.403591544473	141.33186962060128	0	0	0.0	0.75,0.75,0.5,0.25,1.0,0.5,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.75,0.75,1.0,0.75,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.0,0.25,0.5,0.75,0.25,0.75,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37	2368	0.167	52.72968594191724	12856.627088152145	141.59804677460806	0	0	0.0	0.75,0.75,1.0,0.25,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,0.75,0.5,0.5,0.25,0.75,1.0,0.5,0.5,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38	2432	0.171	52.728942308124616	12855.815851287465	141.61494754262222	0	0	0.0	0.75,0.75,0.75,1.0,1.0,0.75,0.0,0.75,1.0,1.0,1.0,0.25,0.5,0.0,1.0,0.5,0.25,0.75,1.0,0.75,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39	2496	0.174	52.725342663867515	12851.888966643342	141.69675763937485	0	0	0.0	1.0,0.75,1.0,0.25,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,0.75,0.5,0.75,0.25,0.75,0.75,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40	2560	0.178	52.68266666666666	12805.333333333332	142.66666666666669	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.5,0.25,1.0,1.0,0.75,0.5,0.75,0.25,0.75,1.0,0.5,0.5,0.25,1.0,1.0,0.0,0.75,0.25,1.0,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41	2624	0.181	52.68266666666666	12805.333333333332	142.66666666666669	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.5,0.25,1.0,1.0,0.75,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42	2688	0.185	52.68266666666666	12805.333333333332	142.66666666666666	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.75,0.0,1.0,1.0,1.0,0.75,0.25,0.25,0.25,1.0,0.5,0.75,0.75,1.0,0.75,0.5,0.75,0.5,0.75,0.75,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43	2752	0.188	52.68266666666666	12805.333333333332	142.66666666666666	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,0.75,0.5,0.75,0.25,0.75,0.75,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,1.0,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44	2816	0.192	52.68266666666666	12805.333333333332	142.66666666666669	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.5,0.25,1.0,1.0,0.75,0.5,0.75,0.5,0.75,0.75,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45	2880	0.196	52.64000000000001	12880.000000000002	140.0	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.75,0.25,0.75,0.75,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46	2944	0.199	52.64	12880.0	140.0	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.75,0.0,0.5,1.0,1.0,0.75,0.5,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47	3008	0.202	52.64	12880.0	140.0	0	0	0.0	0.75,0.75,1.0,0.5,1.0,0.75,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48	3072	0.206	52.64	12880.0	140.0	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.75,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.25,0.75,0.75,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49	3136	0.209	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.25,1.0,0.75,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50	3200	0.213	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51	3264	0.216	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52	3328	0.219	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53	3392	0.222	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.5,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54	3456	0.226	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.25,0.75,0.75,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55	3520	0.229	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56	3584	0.232	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.25,1.0,0.75,0.0,0.5,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.75,0.25,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57	3648	0.236	52.63999999999999	12879.999999999998	140.0	0	0	0.0	0.75,0.75,1.0,0.5,0.75,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.75,0.25,0.75,1.0,0.5,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
